49.85.215.219 - - [12/Jun/2017:10:13:13 +0800] "GET /assets/img/rzy/customer-logos-2x.png HTTP/1.1" 200 256015 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0.1)" "-" 2.220 -
49.85.215.219 - - [12/Jun/2017:10:13:13 +0800] "GET /assets/img/rzy/homepage/desc-2x.png HTTP/1.1" 200 732058 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0.1)" "-" 2.322 -
221.237.112.101 - - [12/Jun/2017:10:13:19 +0800] "GET /products/ HTTP/1.1" 200 8157 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.237.112.101 - - [12/Jun/2017:10:13:19 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.237.112.101 - - [12/Jun/2017:10:13:19 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.237.112.101 - - [12/Jun/2017:10:13:19 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.237.112.101 - - [12/Jun/2017:10:13:20 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186141 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.200 -
221.237.112.101 - - [12/Jun/2017:10:13:21 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162186 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 1.323 -
58.250.162.149 - - [12/Jun/2017:10:13:23 +0800] "GET /about/company/ HTTP/1.1" 200 4872 "https://www.rizhiyi.com/docs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
58.250.162.149 - - [12/Jun/2017:10:13:23 +0800] "GET /assets/js/colorbox/colorbox.css HTTP/1.1" 200 1252 "https://www.rizhiyi.com/about/company/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
58.250.162.149 - - [12/Jun/2017:10:13:23 +0800] "GET /assets/img/rzy/about/sequoia.png HTTP/1.1" 200 27784 "https://www.rizhiyi.com/about/company/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
58.250.162.149 - - [12/Jun/2017:10:13:23 +0800] "GET /assets/img/rzy/about/zhenfund.png HTTP/1.1" 200 4554 "https://www.rizhiyi.com/about/company/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
58.250.162.149 - - [12/Jun/2017:10:13:23 +0800] "GET /assets/img/rzy/about/nav-icon.png HTTP/1.1" 200 10410 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:24 +0800] "GET / HTTP/1.1" 200 6474 "-" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:24 +0800] "GET /?_t_t_t=0.07000456796959043 HTTP/1.1" 200 6474 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:24 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:24 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "http://www.rizhiyi.com/?_t_t_t=0.07000456796959043" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:24 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "http://www.rizhiyi.com/?_t_t_t=0.07000456796959043" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:25 +0800] "GET /assets/img/rzy/homepage/banner1.jpg HTTP/1.1" 200 144890 "http://www.rizhiyi.com/?_t_t_t=0.07000456796959043" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.099 -
49.69.96.187 - - [12/Jun/2017:10:13:25 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.050 -
49.69.96.187 - - [12/Jun/2017:10:13:25 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536561 "http://www.rizhiyi.com/?_t_t_t=0.07000456796959043" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.340 -
58.250.162.149 - - [12/Jun/2017:10:13:25 +0800] "GET /login/ HTTP/1.1" 200 2892 "https://www.rizhiyi.com/about/company/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:25 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.000 -
49.69.96.187 - - [12/Jun/2017:10:13:25 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 0.543 -
49.69.96.187 - - [12/Jun/2017:10:13:26 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 6.0; CAM-TL00 Build/HONORCAM-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 6.0)" "-" 1.121 -
61.174.215.130 - - [12/Jun/2017:10:13:26 +0800] "GET / HTTP/1.1" 200 6474 "-" "Mozilla/5.0 (Linux; Android 7.0; HUAWEI CAZ-AL10 Build/HUAWEICAZ-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 7.0)" "-" 0.000 -
61.174.215.130 - - [12/Jun/2017:10:13:26 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 7.0; HUAWEI CAZ-AL10 Build/HUAWEICAZ-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 7.0)" "-" 0.000 -
