139.217.1.130 - - [13/Jun/2017:10:18:52 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
114.254.112.222 - - [13/Jun/2017:10:19:40 +0800] "POST /report HTTP/1.1" 200 52 "http://210.47.17.70/search/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4" "-" 0.006 0.005
61.152.223.177 - - [13/Jun/2017:10:20:16 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
124.251.17.159 - - [13/Jun/2017:10:20:20 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
203.88.203.2 - - [13/Jun/2017:10:20:24 +0800] "GET /products/ HTTP/1.1" 200 8157 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1090193214637198&format=728x90&output=html&h=90&slotname=6494738921&adk=909478783&adf=426459511&w=728&lmt=1497291551&flash=11.3.300&url=http%3A%2F%2Fwww.yiibai.com%2Flog4j%2Flog4j_logging_database.html&wgl=1&dt=1497320351597&bpp=16&fdt=17&idt=20&shv=r20170605&cbv=r20170110&saldr=aa&prev_slotnames=9805510053&correlator=5802067259393&frm=20&ga_vid=1802564796.1497320351&ga_sid=1497320351&ga_hid=1898781046&ga_fc=0&pv=1&iag=3&icsg=2&nhd=1&dssz=2&mdo=0&mso=0&u_tz=480&u_his=2&u_java=1&u_h=900&u_w=1440&u_ah=860&u_aw=1440&u_cd=32&u_nplug=17&u_nmime=33&adx=373&ady=1027&biw=1382&bih=669&abxe=1&eid=10593695%2C25070001&oid=3&ref=http%3A%2F%2Fwww.yiibai.com%2Flog4j%2F&rx=0&eae=0&fc=528&brdim=8%2C8%2C8%2C8%2C1440%2C0%2C1424%2C845%2C1399%2C669&vis=1&rsz=%7C%7CeEbr%7C&abl=CS&ppjl=f&pfx=0&fu=8&bc=1&ifi=2&xpc=SNcFbidKK2&p=http%3A//www.yiibai.com&dtd=29" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1" "-" 0.000 -
203.88.203.2 - - [13/Jun/2017:10:20:24 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 35595 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1" "-" 0.000 -
203.88.203.2 - - [13/Jun/2017:10:20:24 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1" "-" 0.000 -
203.88.203.2 - - [13/Jun/2017:10:20:24 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1" "-" 0.000 -
14.17.37.143 - - [13/Jun/2017:10:20:38 +0800] "GET / HTTP/1.1" 200 6474 "https://m.baidu.com/baidu.php?sc.0s0000KlmKuCTsdU2wpluO5RVpQyNYGv3lEiFP8M2gAUG1pBkYOrFsAqtdGbE-XqunGceSxL43fMP0ZkxpRCDZnsLS-wRIjnZtLiPIoYrBoEkQ_OaUwLuu1pZLow4a16GDXS4_428HJB1g7VYIvFedTZPt359Lqvnjm52OgXXK8rBQr4js.7D_auOjROfqaknrkkdvyyUqLA7muCynh1uEoR0.U1Yz0ZDqdqivoe8EdnEro0KY5IxRVJSeoqHQ1Js0pyYqnWc10ATqILn10ZNG5fKspyfqP0KWpyfqrjf0UgfqnWDvPNtknjDLg1nvnjD0pvbqn0KzIjY4njf0uy-b5HDsnHRdP-tYnHuxnHDvnWbvg1DsnWRzP7tknjcYn1PxnH0LP10sg1Dsnj04rNtknHTsnWKxnHDdrHnzg1DkPWRvn7tknjT1nHwxnHDvrjDsg1DkPWTzPNtknHm4rHNxnHDvnjb1g1DkPWnsrfKBpHYznjuxnW0snjFxnW0sPWn0UynqnWbLnH01nHRknNtvnH0zPW0znH9xn0KkTA-b5H00TyPGujYs0ZFMIA7M5H00ULu_5fK9mWYsg100ugFM5H00TZ0qP103PHfLn1610A4vTjYsQW0snj0snj0s0AdYTjYs0AwbUL0qn0KzpWYs0Aw-IWdLpgP-0AuY5Hc0TA6qPHfznW00ULnqn6KBI1Yz0A4Y5Hf0TLCqnHnzn7tknj0z0ZwdT1YkrjDLrHTdnWbsn1mYn1TdPj64nsKzug7Y5HDYrHT1nHbvn1b1PH00Tv-b5ynLrHbznjuhuj0LnhD3mHb0mLPV5HNAnjbsnbwAnW0zPYD4fbR0mynqnfKsUWYs0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn0Kbmy4dmhNxTAk9Uh-bT1Ysg1Kxn0Ksmgwxuhk9u1Ys0AwYpyfqn0K-IA-b5HR0mgPsmvnqnWRL0ZNspy4Wm1YzPHT0Tydh5H00uhPdIjYs0AulpjYs0Au9IjYs0ZGsUZN15H00mywhUA7M5HD0UAuW5H00IvuzUvYqnH0snjbdnvn0mLFW5HRLrjb1&qid=c799206fd072a8a9&sourceid=111&placeid=1&rank=2&shh=m.baidu.com&word=%E8%87%AA%E5%8A%A8%E5%8C%96%E8%BF%90%E7%BB%B4&sht=1000953c&ck=6860.109.267.357.360.171.21.11111.29.267.357" "Mozilla/5.0 (Linux; U; Android 6.0; zh-cn; PLK-TL01H Build/HONORPLK-TL01H) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 Chrome/37.0.0.0 MQQBrowser/6.0 Mobile Safari/537.36" "117.136.32.109" 0.040 -
163.177.69.107 - - [13/Jun/2017:10:20:38 +0800] "GET / HTTP/1.1" 302 154 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4" "-" 0.040 -
183.232.90.37 - - [13/Jun/2017:10:20:39 +0800] "GET / HTTP/1.1" 302 154 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4" "-" 0.041 -
