66.249.64.219 - - [12/Jun/2017:15:31:12 +0800] "GET /img/rzy/doc/howtouse/type5.png HTTP/1.1" 404 2798 "-" "Googlebot-Image/1.0" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET / HTTP/1.1" 302 154 "https://www.baidu.com/baidu.php?sc.EWRK00aOdVLoHiIcIMYfohD-1QUk7baCOZpC9GjGwy2UO00Jiw5pD-kAHRl-OwWP_SEaOxDlzpm9mAqIxgyjlQYmbSUdXxrZcBLwAThq8tdVy6GYv5Oq351TV5Iz9bwjye31FkeJML9uvjEQqSp20swFAOOuemTNMZruqnVThJQDmEmehf.DD_auOjROfqa-muCyrh1GotN.U1Yk0ZDqzPgyEoQFE2SLd_ev1egP_sKY5TWNdolzzUzEVqUrq_Sd1Un0pyYqnWcd0ATqTZPzuv4Bp6KdpHdBmy-bIfKspyfqnfKWpyfqn16z0AdY5HDsnHIxnH0krNt1PW0k0AVG5H00TMfqPjb10ANGujYkPjmYg1D1P10kg1cknjbLg1czrHD3g1cznHR40AFG5HcsP0KVm1YvnH0zPW0znH9xn7ts0Z7spyfqn0Kkmv-b5H00ThIYmyTqn0KEIhsqnH0zPjDVnNtknjfsnzdbX-tknjf1naYzg1DsPjTdQHFxnH03njDVuZGxnH03rjDVndtknH0knzYvP1nvg1DknjDYQH7xnHDsn1cVnHFxnHDsPjDVnWKxnHDsPHcVuZGxnHDsPHmVuZGxnHDsPWRVuZGxnHDknjbVnNtknHDdPidbX-tknHcLnBdbX-tknHfzPaYkg1DkPH6zQH7xnHDvP1bVPNtknHm3nzdbX-tknHTdridbX-tknW0zPBYkg1Dznj6sQHFxnHckQHNxnHckPjTVuZGxnHckP1DVuZGxnHczQywlg1DznW6YQywlg1DznW6vQywlg1DznW6LQywlg1Dzn1DYQH7xnHc1nHbVuZGxnHc1P1fVnNtknWfsriYzg1DzPjnkQH7xnHcYPW0VnNtknWf3nBYkg1DzPWcYQywlg1DzPWc3QHFxnHcvn1nVnNtknWmvradbX-tknWTsPidbX-tknWT4PaYdg1DzrjnzQHNxnHc3n1nVuZGxnHc3PjcVuZGxnHc3PjfVuZGxnHc4njTVnNtknWbsridbX-tznjInQywlg1csPYkmQywlg1cvPWbVuZGxnWmvrN6VuZGxrjmsQHf0mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YkrjDLrHTdnWbsn1mYn1TdPj64nsKzug7Y5HDYrHTzPHcvPW6dPjc0Tv-b5yfsujuBuhRvnj0snj01mHc0mLPV5H6srjTdwjPafbnkPRFanbD0mynqnfKsUWYs0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn0Kbmy4dmhNxTAk9Uh-bT1Ysg1Kxn0Ksmgwxuhk9u1Ys0AwYpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1Y1rjDkn6&ck=9348.1.168.245.149.239.141.837&shh=www.baidu.com&sht=baidu&us=1.0.1.0.1.302.0.0&ie=utf-8&f=3&tn=baidu&wd=%E6%97%A5%E5%BF%97%E9%87%87%E9%9B%86%E5%88%86%E6%9E%90%E7%B3%BB%E7%BB%9F&oq=%25E7%25AA%2581%25E5%258F%2591%25E4%25BA%258B%25E4%25BB%25B6%25E7%25BA%25A7%25E5%2588%25AB&rqlang=cn&inputT=27276&prefixsug=%25E6%2597%25A5%25E5%25BF%2597%25E9%2587%2587%25E9%259B%2586&rsp=3&bc=110101" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.001 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET / HTTP/1.1" 200 6474 "https://www.baidu.com/baidu.php?sc.EWRK00aOdVLoHiIcIMYfohD-1QUk7baCOZpC9GjGwy2UO00Jiw5pD-kAHRl-OwWP_SEaOxDlzpm9mAqIxgyjlQYmbSUdXxrZcBLwAThq8tdVy6GYv5Oq351TV5Iz9bwjye31FkeJML9uvjEQqSp20swFAOOuemTNMZruqnVThJQDmEmehf.DD_auOjROfqa-muCyrh1GotN.U1Yk0ZDqzPgyEoQFE2SLd_ev1egP_sKY5TWNdolzzUzEVqUrq_Sd1Un0pyYqnWcd0ATqTZPzuv4Bp6KdpHdBmy-bIfKspyfqnfKWpyfqn16z0AdY5HDsnHIxnH0krNt1PW0k0AVG5H00TMfqPjb10ANGujYkPjmYg1D1P10kg1cknjbLg1czrHD3g1cznHR40AFG5HcsP0KVm1YvnH0zPW0znH9xn7ts0Z7spyfqn0Kkmv-b5H00ThIYmyTqn0KEIhsqnH0zPjDVnNtknjfsnzdbX-tknjf1naYzg1DsPjTdQHFxnH03njDVuZGxnH03rjDVndtknH0knzYvP1nvg1DknjDYQH7xnHDsn1cVnHFxnHDsPjDVnWKxnHDsPHcVuZGxnHDsPHmVuZGxnHDsPWRVuZGxnHDknjbVnNtknHDdPidbX-tknHcLnBdbX-tknHfzPaYkg1DkPH6zQH7xnHDvP1bVPNtknHm3nzdbX-tknHTdridbX-tknW0zPBYkg1Dznj6sQHFxnHckQHNxnHckPjTVuZGxnHckP1DVuZGxnHczQywlg1DznW6YQywlg1DznW6vQywlg1DznW6LQywlg1Dzn1DYQH7xnHc1nHbVuZGxnHc1P1fVnNtknWfsriYzg1DzPjnkQH7xnHcYPW0VnNtknWf3nBYkg1DzPWcYQywlg1DzPWc3QHFxnHcvn1nVnNtknWmvradbX-tknWTsPidbX-tknWT4PaYdg1DzrjnzQHNxnHc3n1nVuZGxnHc3PjcVuZGxnHc3PjfVuZGxnHc4njTVnNtknWbsridbX-tznjInQywlg1csPYkmQywlg1cvPWbVuZGxnWmvrN6VuZGxrjmsQHf0mycqn7ts0ANzu1Ys0ZKs5H00UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5HDs0A4Y5H00TLCq0ZwdT1YkrjDLrHTdnWbsn1mYn1TdPj64nsKzug7Y5HDYrHTzPHcvPW6dPjc0Tv-b5yfsujuBuhRvnj0snj01mHc0mLPV5H6srjTdwjPafbnkPRFanbD0mynqnfKsUWYs0Z7VIjYs0Z7VT1Ys0ZGY5H00UyPxuMFEUHYsg1Kxn0Kbmy4dmhNxTAk9Uh-bT1Ysg1Kxn0Ksmgwxuhk9u1Ys0AwYpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1Y1rjDkn6&ck=9348.1.168.245.149.239.141.837&shh=www.baidu.com&sht=baidu&us=1.0.1.0.1.302.0.0&ie=utf-8&f=3&tn=baidu&wd=%E6%97%A5%E5%BF%97%E9%87%87%E9%9B%86%E5%88%86%E6%9E%90%E7%B3%BB%E7%BB%9F&oq=%25E7%25AA%2581%25E5%258F%2591%25E4%25BA%258B%25E4%25BB%25B6%25E7%25BA%25A7%25E5%2588%25AB&rqlang=cn&inputT=27276&prefixsug=%25E6%2597%25A5%25E5%25BF%2597%25E9%2587%2587%25E9%259B%2586&rsp=3&bc=110101" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET /assets/img/rzy/homepage/banner1.jpg HTTP/1.1" 200 144890 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.015 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:13 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536561 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.354 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/customer-logos-1x.png HTTP/1.1" 200 262861 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.316 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.354 -
