#include 
#include 
#include 
// the cs pin of the version after v1.1 is default to D9
// v0.9b and v1.0 is default D10
const int SPI_CS_PIN = 9;
MCP_CAN CAN(SPI_CS_PIN);                                    // Set CS pin
#if 1
struct canx {
  uint16_t sid;
  unsigned char data[8];
};
const canx cans[] PROGMEM = {
{0, {18, 131, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {43, 73, 73, 73, 73, 73, 73, 73}},
{0, {44, 73, 73, 73, 73, 73, 73, 73}},
{0, {45, 73, 73, 73, 73, 73, 73, 73}},
{0, {46, 73, 73, 73, 73, 73, 73, 73}},
{0, {47, 73, 73, 73, 73, 73, 73, 73}},
{0, {32, 73, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {43, 73, 73, 73, 73, 73, 73, 73}},
{0, {44, 73, 73, 73, 73, 73, 73, 73}},
{0, {45, 73, 73, 73, 73, 73, 73, 73}},
{0, {46, 73, 73, 73, 73, 73, 73, 73}},
{0, {47, 73, 73, 73, 73, 73, 73, 73}},
{0, {32, 73, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {43, 73, 73, 73, 73, 73, 73, 73}},
{0, {44, 73, 73, 73, 73, 73, 73, 73}},
{0, {45, 73, 73, 73, 73, 73, 73, 73}},
{0, {46, 73, 73, 73, 73, 73, 73, 73}},
{0, {47, 73, 73, 73, 73, 73, 73, 73}},
{0, {32, 73, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {43, 73, 73, 73, 73, 73, 73, 73}},
{0, {44, 73, 73, 73, 73, 73, 73, 73}},
{0, {45, 73, 73, 73, 73, 73, 73, 73}},
{0, {46, 73, 73, 73, 73, 73, 73, 73}},
{0, {47, 73, 73, 73, 73, 73, 73, 73}},
{0, {32, 73, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {43, 73, 73, 73, 73, 73, 73, 73}},
{0, {44, 73, 73, 73, 73, 73, 73, 73}},
{0, {45, 73, 73, 73, 73, 73, 73, 73}},
{0, {46, 73, 73, 73, 73, 73, 73, 73}},
{0, {47, 73, 73, 73, 73, 73, 73, 73}},
{0, {32, 73, 73, 73, 73, 73, 73, 73}},
{0, {33, 73, 73, 73, 73, 73, 73, 73}},
{0, {34, 73, 73, 73, 73, 73, 73, 73}},
{0, {35, 73, 73, 73, 73, 73, 73, 73}},
{0, {36, 73, 73, 73, 73, 73, 73, 73}},
{0, {37, 73, 73, 73, 73, 73, 73, 73}},
{0, {38, 73, 73, 73, 73, 73, 73, 73}},
{0, {39, 73, 73, 73, 73, 73, 73, 73}},
{0, {40, 73, 73, 73, 73, 73, 73, 73}},
{0, {41, 73, 73, 73, 73, 73, 73, 73}},
{0, {42, 73, 73, 73, 73, 73, 73, 73}},
{0, {16, 73, 73, 73, 73, 73, 73, 73}},
{1910, {18, 118, 48, 62, 65, 59, 66, 66}},
{0, {33, 0, 76, 74, 19, 55, 0, 141}},
{0, {34, 145, 33, 9, 73, 73, 0, 76}},
{0, {35, 70, 74, 74, 74, 74, 0, 78}},
{0, {36, 143, 67, 67, 67, 67, 67, 67}},
{0, {37, 67, 67, 67, 67, 67, 67, 67}},
{0, {38, 67, 67, 67, 67, 67, 67, 67}},
{0, {39, 67, 67, 67, 67, 67, 67, 67}},
{0, {40, 67, 67, 67, 67, 67, 67, 67}},
{0, {41, 67, 67, 1, 68, 68, 1, 69}},
{0, {42, 69, 49, 4, 147, 184, 90, 255}},
{0, {43, 255, 255, 255, 255, 255, 255, 255}},
{0, {44, 255, 255, 255, 255, 255, 255, 255}},
{0, {45, 255, 255, 255, 255, 255, 255, 1}},
{0, {46, 0, 0, 0, 0, 0, 0, 0}},
{0, {47, 0, 0, 0, 0, 0, 0, 0}},
{0, {32, 0, 0, 0, 0, 0, 0, 0}},
{0, {33, 0, 0, 70, 70, 70, 70, 70}},
{0, {34, 70, 70, 70, 70, 70, 70, 70}},
{0, {35, 70, 70, 70, 70, 70, 70, 70}},
{0, {36, 70, 70, 70, 70, 70, 70, 70}},
{0, {37, 70, 70, 70, 70, 70, 70, 70}},
{0, {38, 70, 70, 70, 70, 70, 70, 70}},
{0, {39, 70, 70, 70, 70, 70, 70, 70}},
{0, {40, 70, 70, 70, 70, 70, 70, 70}},
{0, {41, 70, 70, 70, 70, 70, 70, 70}},
{0, {42, 70, 70, 70, 70, 70, 70, 70}},
{0, {43, 70, 70, 70, 70, 70, 70, 70}},
{0, {44, 70, 70, 70, 70, 70, 70, 70}},
{0, {45, 70, 70, 70, 70, 70, 70, 70}},
{0, {46, 70, 70, 70, 70, 70, 70, 70}},
{0, {47, 70, 70, 70, 70, 70, 70, 70}},
{0, {32, 70, 70, 70, 70, 70, 70, 70}},
{0, {33, 70, 70, 70, 70, 70, 70, 70}},
{0, {34, 70, 70, 70, 70, 70, 70, 70}},
{0, {35, 70, 70, 70, 70, 70, 70, 70}},
{0, {36, 70, 70, 70, 70, 70, 70, 70}},
{0, {37, 70, 70, 70, 70, 70, 70, 70}},
{0, {38, 70, 70, 70, 70, 70, 70, 70}},
{0, {39, 70, 70, 70, 70, 70, 70, 70}},
{0, {40, 70, 70, 70, 70, 70, 70, 70}},
{0, {41, 70, 70, 70, 70, 70, 70, 70}},
{0, {42, 70, 70, 70, 70, 70, 70, 70}},
{0, {43, 70, 70, 70, 70, 70, 70, 70}},
{0, {44, 70, 70, 70, 70, 70, 70, 70}},
{0, {45, 70, 70, 70, 70, 70, 70, 70}},
{0, {46, 70, 70, 70, 70, 70, 70, 70}},
{0, {47, 70, 70, 70, 70, 70, 70, 70}},
{0, {32, 70, 70, 70, 70, 70, 70, 70}},
{0, {33, 70, 70, 70, 70, 70, 70, 70}},
{0, {34, 70, 70, 70, 70, 70, 70, 70}},
{0, {35, 70, 70, 70, 70, 70, 70, 70}},
{0, {36, 70, 70, 70, 70, 70, 70, 70}},
{0, {37, 70, 70, 70, 70, 70, 70, 70}},
{0, {38, 70, 70, 70, 70, 70, 70, 70}},
{0, {39, 70, 70, 70, 70, 70, 70, 70}},
{0, {40, 70, 70, 70, 70, 70, 70, 70}},
{0, {41, 70, 70, 70, 70, 70, 70, 70}},
{0, {42, 70, 70, 70, 70, 70, 70, 70}},
{0, {43, 70, 70, 70, 70, 70, 70, 70}},
{0, {44, 70, 70, 70, 70, 70, 70, 70}},
{0, {45, 70, 70, 70, 70, 70, 70, 70}},
{0, {46, 70, 70, 70, 70, 70, 70, 70}},
