211.24.114.39 - - [13/Jun/2017:10:13:41 +0800] "GET / HTTP/1.1" 200 26504 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "-" 0.000 -
14.17.3.122 - - [13/Jun/2017:10:13:42 +0800] "GET / HTTP/1.1" 200 6474 "https://m.baidu.com/?from=844b&vit=fps" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "182.105.14.127" 0.040 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 35595 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.000 -
14.17.3.122 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "182.105.14.127" 0.078 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/homepage/banner1.jpg HTTP/1.1" 200 144890 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.140 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.000 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.000 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.230 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536561 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.643 -
182.105.14.127 - - [13/Jun/2017:10:13:42 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 0.429 -
182.105.14.127 - - [13/Jun/2017:10:13:43 +0800] "GET /assets/img/rzy/customer-logos-2x.png HTTP/1.1" 200 759593 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 1.405 -
