101.5.229.45 - - [12/Jun/2017:17:12:55 +0800] "GET /assets/img/rzy/about/awards/dashuju.jpg HTTP/1.1" 200 2090333 "https://www.rizhiyi.com/about/awards/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 3.856 -
101.5.229.45 - - [12/Jun/2017:17:12:58 +0800] "GET /assets/img/rzy/about/awards/big-data.png HTTP/1.1" 200 6545547 "https://www.rizhiyi.com/about/awards/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 7.526 -
52.80.39.223 - - [12/Jun/2017:17:13:29 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
222.128.29.229 - - [12/Jun/2017:17:13:33 +0800] "GET /api/api.html HTTP/1.1" 200 29685 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:53.0) Gecko/20100101 Firefox/53.0" "-" 0.000 -
222.128.29.229 - - [12/Jun/2017:17:13:35 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:53.0) Gecko/20100101 Firefox/53.0" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:47 +0800] "GET /products/ HTTP/1.1" 200 8157 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8990951720398508&output=html&h=250&slotname=8267689356%2F5752063962&adk=2391074368&adf=486215110&w=300&lmt=1497258835&flash=0&url=http%3A%2F%2Fruowu.iteye.com%2Fblog%2F1071095&wgl=1&dt=1497258834965&bpp=21&bdt=871&fdt=266&idt=268&shv=r20170605&cbv=r20170110&saldr=sa&prev_slotnames=8267689356%2F1918544322&correlator=5322290716998&frm=20&ga_vid=2098434219.1497258835&ga_sid=1497258835&ga_hid=1729007071&ga_fc=0&pv=1&iag=3&icsg=2&nhd=1&dssz=2&mdo=0&mso=0&u_tz=480&u_his=2&u_java=0&u_h=768&u_w=1366&u_ah=728&u_aw=1366&u_cd=24&u_nplug=4&u_nmime=5&adx=1049&ady=388&biw=1349&bih=638&abxe=1&eid=4089042%2C10593696&oid=3&rx=0&eae=0&fc=528&brdim=0%2C0%2C0%2C0%2C1366%2C0%2C1366%2C728%2C1366%2C638&vis=1&rsz=%7C%7CfE%7C&abl=CF&ppjl=f&pfx=1&fu=8&bc=1&ifi=2&xpc=ZDmY4I094b&p=http%3A//ruowu.iteye.com&dtd=275" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.009 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
114.255.20.9 - - [12/Jun/2017:17:13:48 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186141 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.019 -
114.255.20.9 - - [12/Jun/2017:17:13:50 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162201 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 2.012 -
114.255.20.9 - - [12/Jun/2017:17:13:50 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
